date,temperature,rainfall,windspeed,humidity,aqi,co,no2,so2,water_quality,industry_emission,day_of_week,traffic_density,population_density,forest_cover_ha,urban_expansion_rate,drought_index,time_of_day,crisis_score,crisis_label,health_risk_label,traffic_status_label
2023-12-09,22.8,1.9,14.4,79,75.0,326.0,11.8125,5.729166666666667,78.973899806553,16.06490230939125,5,62.160832380965374,13968.784227820372,104746.56275867001,0.49779763693229173,0.21026100193446995,12,15.210782052062092,0,1,0
2023-12-10,23.0,0.0,14.6,73,78.0,337.1666666666667,11.366666666666667,6.116666666666667,79.03951114419927,7.81669743512745,6,104.28204156118235,13970.153340635268,104883.88918190528,2.4569070946873213,0.2096048885580073,12,15.006292103232985,0,1,0
2023-12-11,22.6,0.2,14.9,73,78.0,366.5416666666667,12.975,6.141666666666667,78.83152507466964,10.108892969612016,0,138.09780612153523,13971.522453450165,104432.66004058556,0.3309915787377193,0.2116847492533036,12,16.08883254547161,0,1,0
2023-12-12,22.3,0.0,15.2,69,80.0,402.375,15.049999999999999,5.95,80.6938954299413,12.803087767576718,1,149.0816134190566,13972.89156626506,104957.14021252184,1.514108136286289,0.1930610457005869,12,16.293926804535246,0,1,0
2023-12-13,20.8,0.0,16.0,71,87.0,358.8333333333333,11.341666666666667,6.6625000000000005,76.37408623481484,12.927801946510645,2,187.43307649575613,13974.260679079956,104375.253518423,1.6035132526097342,0.23625913765185158,12,18.865605951447268,0,1,0
2023-12-14,21.2,0.0,18.3,72,80.0,357.625,11.3375,5.045833333333333,70.81267220817661,9.357997087357104,3,121.56497794288224,13975.629791894851,103710.54819999757,1.3913909028977303,0.2918732779182339,12,18.191197459508228,0,1,0
2023-12-15,21.6,0.0,16.3,76,72.0,367.0416666666667,11.429166666666667,5.2875000000000005,77.99875180701058,7.652783395305567,4,135.86271923990893,13976.998904709748,104058.82780225379,1.6892461257084006,0.2200124819298942,12,15.50554635199084,0,1,0
2023-12-16,22.5,0.7,19.5,77,71.0,369.0,10.25,6.291666666666667,74.12457242483269,13.184222586770712,5,86.56144538497243,13978.368017524645,104723.03268279714,0.37883386002853825,0.2587542757516731,12,16.441490568265245,0,1,0
2023-12-17,21.5,0.2,21.5,80,55.0,308.75,9.049999999999999,4.616666666666666,75.21553327300097,10.735906087636746,6,70.07537982846961,13979.73713033954,104139.8333044831,1.4320444580926985,0.24784466726999033,12,14.297233527814612,0,1,0
2023-12-18,21.5,0.0,21.6,73,75.0,318.6666666666667,7.325,3.9916666666666667,78.59545607502038,5.030344364975492,0,145.03370090337577,13981.106243154436,104664.60880314017,0.7893101707056677,0.21404543924979624,12,15.326588850307724,0,1,0
2023-12-19,21.3,0.0,17.9,71,100.0,369.5416666666667,9.799999999999999,5.358333333333333,79.95313228573454,13.916745069983154,1,199.96650285031765,13982.475355969333,104153.79762924304,2.356422551922536,0.2004686771426546,12,19.100902131783464,0,1,0
2023-12-20,21.1,0.0,17.9,75,103.0,358.2083333333333,10.754166666666668,4.629166666666666,74.93508630694424,13.096429460923144,2,202.41235470472031,13983.844468784228,104292.83180107102,1.9289719682553417,0.25064913693055757,12,20.742185621149602,0,2,0
2023-12-21,21.8,0.0,14.8,75,94.0,418.75,14.637500000000001,5.383333333333333,76.53533205039585,12.211639491743378,3,177.20471711053548,13985.213581599124,105103.47202889115,2.4340347571833822,0.23464667949604145,12,18.99524065085346,0,1,0
2023-12-22,22.3,0.0,14.0,71,106.0,494.0833333333333,21.183333333333334,7.325,81.50885977854095,15.929626920461443,4,226.6330581025851,13986.58269441402,104793.51026286714,0.1901345673764549,0.18491140221459046,12,19.889447266558633,0,2,0
2023-12-23,20.9,0.0,13.8,67,124.0,477.8333333333333,18.404166666666665,8.358333333333333,74.76301271795427,16.976756646681057,5,128.2005545044613,13987.951807228916,104657.81839175297,0.7843196204337008,0.2523698728204573,12,21.361620771705102,0,2,0
2023-12-24,20.9,0.0,17.9,73,120.0,375.25,11.6875,6.612500000000001,84.40673245672158,8.641140789231226,6,108.92158443266302,13989.320920043812,105095.0132023075,0.5690142079320376,0.1559326754327841,12,16.552583070021466,0,2,0
2023-12-25,22.0,0.0,20.5,72,82.0,317.7083333333333,11.270833333333334,4.625,78.16203858252618,9.42342777082558,0,126.12622682164493,13990.690032858707,104888.7161258084,0.1267710095483932,0.21837961417473817,12,16.22742712729888,0,1,0
2023-12-26,20.7,0.0,19.1,63,66.0,329.5,13.029166666666667,5.2875000000000005,69.65694896337673,3.919099366172458,1,130.32165085801648,13992.059145673604,105364.57408812294,0.6815817525911714,0.3034305103662327,12,16.917213233073177,0,1,0
2023-12-27,20.6,0.0,19.9,66,64.0,310.4166666666667,12.299999999999999,5.229166666666667,79.81336648441813,12.561033603175474,2,115.18704117023518,13993.4282584885,104404.24342470223,1.7290623604490294,0.20186633515581875,12,14.723885918555588,0,1,0
2023-12-28,21.1,0.0,18.9,72,62.0,329.0833333333333,11.341666666666667,4.479166666666667,78.42463353953111,4.696353666007755,3,162.38763245565724,13994.797371303395,104412.23617995859,0.6546134131229645,0.2157536646046888,12,14.764815637154975,0,1,0
2023-12-29,21.4,0.0,20.2,72,60.0,309.6666666666667,11.450000000000001,4.925,82.15901101633098,13.996926151953662,4,125.20211232496575,13996.166484118292,103969.37964938922,1.3216082691582838,0.17840988983669026,12,14.155877864393071,0,1,0
2023-12-30,21.5,0.0,15.6,69,57.0,324.4583333333333,11.841666666666667,4.7625,79.84272540507983,8.664223051433982,5,40.31520867476823,13997.535596933187,104398.32453726121,2.230763475915997,0.20157274594920171,12,12.143120009686513,0,1,0
2023-12-31,21.2,0.0,16.4,71,72.0,357.9166666666667,12.833333333333334,5.583333333333333,75.8461760640649,10.144165720873136,6,62.1163957864615,13998.904709748083,105088.08045646119,1.7650190088377806,0.24153823935935093,12,15.050099954640729,0,1,0
2024-01-01,21.7,0.0,19.1,66,85.0,380.625,12.9625,6.591666666666666,70.85280705484254,9.766798281746484,0,163.38717491275776,14000.27382256298,105248.56980880357,1.0471097677744767,0.2914719294515745,12,19.426921124064364,0,1,0
2024-01-02,21.9,0.0,18.8,66,96.0,407.5416666666667,13.375,7.308333333333334,74.36390697085591,11.60880004490044,1,220.6672789230505,14001.642935377875,105071.60932007838,0.9939254533890599,0.2563609302914409,12,20.565493493939304,0,1,0
2024-01-03,21.5,0.0,16.9,68,101.0,439.4583333333333,15.145833333333334,6.75,71.5479181831628,17.24392736877744,2,185.16095200122564,14003.012048192772,103687.24141612288,1.1937659536203633,0.28452081816837194,12,21.895432690392287,0,2,0
2024-01-04,21.3,2.7,17.7,74,101.0,405.7916666666667,17.020833333333332,8.104166666666666,73.70790620078111,6.563240697061429,3,150.15144051952717,14004.381161007666,105118.7905690905,0.5248994585437753,0.26292093799218885,12,18.945143054715423,0,2,0
2024-01-05,22.4,0.2,16.2,73,76.0,390.4166666666667,15.895833333333334,7.054166666666667,78.63431361768244,16.73631282493123,4,175.9367402286196,14005.750273822563,103650.83926448664,1.6216018417983715,0.2136568638231756,12,17.758887643007345,0,1,0
2024-01-06,22.8,1.2,17.3,73,69.0,344.9166666666667,12.816666666666668,5.5249999999999995,83.70961801740563,11.623237109971791,5,55.18802588200699,14007.11938663746,105012.03785154638,0.9739667658510531,0.1629038198259437,12,12.564360678914218,0,1,0
2024-01-07,22.1,0.0,18.1,71,64.0,264.3333333333333,9.795833333333333,4.358333333333333,78.37868611929193,4.576018389761687,6,48.876891169850296,14008.488499452355,104371.96753956223,2.145676838228905,0.2162131388070807,12,12.630334746073682,0,1,0
2024-01-08,20.3,2.4,21.2,88,54.0,315.0833333333333,14.299999999999999,5.458333333333333,73.47646775185925,7.489896154185621,0,92.04759028978012,14009.857612267251,104900.00707317721,1.915726384138759,0.2652353224814076,12,14.701495903365672,0,1,0
2024-01-09,21.6,1.0,25.3,77,61.0,331.25,8.775,5.129166666666666,79.12841067288058,14.05167908162461,1,117.55733093399783,14011.226725082146,103875.39685562556,1.5652315938211843,0.20871589327119422,12,14.990375279059473,0,1,0
2024-01-10,20.9,0.0,19.1,71,75.0,367.625,11.841666666666667,6.05,81.0365259465826,8.022229360171806,2,160.0332891414867,14012.595837897043,105120.08545928846,0.9740853343588385,0.18963474053417395,12,15.343042402880725,0,1,0
2024-01-11,21.4,0.0,17.7,68,77.0,382.7083333333333,13.137500000000001,7.716666666666666,73.71086838272248,8.938281801545456,3,124.92731435427224,14013.96495071194,103794.89488324548,0.6038363960163625,0.26289131617277517,12,17.116028042500517,0,1,0
2024-01-12,20.8,0.0,23.4,67,81.0,384.7083333333333,12.0625,6.825,75.41393133330833,14.97277696042752,4,164.62541495666477,14015.334063526834,104186.03541423386,1.9627644738534948,0.24586068666691674,12,18.584245443204924,0,1,0
2024-01-13,21.2,0.0,15.2,72,110.0,539.0,20.008333333333333,7.258333333333333,74.55875277891678,16.763158628857745,5,131.71459294101223,14016.70317634173,104014.09616913849,1.2673818375786077,0.2544124722108322,12,20.48113981947387,0,2,0
2024-01-14,21.7,0.0,16.5,69,128.0,599.4166666666666,22.141666666666666,9.045833333333333,70.46040674767103,15.250389937057468,6,118.19195915037575,14018.072289156626,103628.8816699743,0.6394000916256579,0.29539593252328966,12,22.473275649264828,0,2,0
2024-01-15,21.4,0.0,14.0,66,134.0,627.875,25.620833333333334,12.308333333333332,75.89312173537543,21.99987492621386,0,243.15654349415846,14019.441401971522,104546.16849354231,0.5684190760960149,0.24106878264624565,12,24.775175588202618,0,2,0
2024-01-16,21.5,0.0,15.5,65,130.0,578.9166666666666,24.045833333333334,10.75,73.01620740556888,16.375658615745834,1,262.2201155044516,14020.810514786419,105394.82988202911,0.49696217080326166,0.2698379259443112,12,24.895888880780245,0,2,0
2024-01-17,21.7,0.0,16.5,64,121.0,523.0416666666666,23.454166666666666,8.879166666666666,75.62812977562811,20.896630861934483,2,252.82679019283478,14022.179627601314,105818.11854763316,1.965186870893428,0.24371870224371894,12,23.972591500458435,0,2,0
2024-01-18,22.2,0.0,14.4,63,106.0,473.375,22.741666666666664,10.612499999999999,71.15003128879161,21.107862894619398,3,198.65268231301934,14023.54874041621,104526.12444337884,0.6495692447207481,0.28849968711208396,12,23.214223693815814,0,2,0
2024-01-19,22.8,0.0,18.7,63,92.0,375.9166666666667,14.379166666666668,9.008333333333333,73.65016679870637,15.073935263132498,4,202.27171047018436,14024.917853231107,105028.767800732,1.363941432460474,0.2634983320129364,12,20.65147445926165,0,1,0
2024-01-20,22.5,0.0,18.1,64,89.0,430.1666666666667,18.941666666666666,8.504166666666666,78.43952543131108,16.171649850407714,5,75.15553666507046,14026.286966046002,104579.35509552505,1.1837112663353355,0.21560474568688914,12,16.627000581469243,0,1,0
2024-01-21,22.8,0.0,15.3,59,89.0,397.9166666666667,16.979166666666668,8.345833333333333,74.05866739163292,19.36398104126879,6,81.10455398331361,14027.656078860899,104705.62998730745,1.4910661581478815,0.25941332608367074,12,18.539088018366712,0,1,0
2024-01-22,23.0,0.0,18.3,63,86.0,411.5416666666667,18.679166666666667,6.5375000000000005,82.60785540493362,13.640725648831342,0,164.39015096003214,14029.025191675793,104277.99467772225,2.2051717608908663,0.17392144595066383,12,16.571555245045257,0,1,0
2024-01-23,22.7,0.0,16.6,61,94.0,467.125,22.020833333333332,6.75,73.70145525754158,11.781877623737596,1,197.878823891409,14030.39430449069,104539.48807935971,2.1825937361961536,0.2629854474245842,12,20.194421544126346,0,1,0
2024-01-24,23.0,0.0,15.4,66,120.0,544.9166666666666,23.65416666666667,12.479166666666666,74.89873890300754,21.381338405163586,2,220.1529845153241,14031.763417305587,104703.56958231416,1.1825825723796632,0.25101261096992455,12,23.540638780178757,0,2,0
2024-01-25,23.1,0.0,17.5,62,97.0,362.9583333333333,13.891666666666666,12.0625,78.88036332749236,21.292724481944674,3,161.4192145022271,14033.132530120482,104138.48097893533,0.13687900176333595,0.21119636672507636,12,19.548183964088537,0,1,0
2024-01-26,22.0,0.0,19.1,60,79.0,347.1666666666667,12.891666666666666,5.008333333333334,70.37653706826787,7.29988818710911,4,154.417986494328,14034.501642935378,104381.84430678954,1.1234651337143278,0.29623462931732136,12,18.60038183747257,0,1,0
2024-01-27,21.6,0.0,18.4,63,70.0,342.0416666666667,11.608333333333334,5.770833333333333,69.4567647520769,9.28102836658471,5,94.72827799782686,14035.870755750275,104384.25701059983,1.554864489817937,0.30543235247923106,12,17.349690389321175,0,1,0
2024-01-28,21.6,0.0,15.7,66,71.0,340.8333333333333,11.3125,5.4875,70.34737474171962,11.343921447637692,6,84.57762109848417,14037.23986856517,104819.55434212637,1.4386354218353483,0.29652625258280385,12,17.258928216599447,0,1,0
2024-01-29,21.6,0.0,16.8,61,86.0,394.25,13.433333333333332,6.691666666666666,80.75033641370874,11.825785452982782,0,146.65079785416796,14038.608981380066,103866.21721100982,1.6632066539204933,0.19249663586291266,12,16.501782850918154,0,1,0
2024-01-30,21.7,0.0,15.1,58,120.0,664.2083333333334,30.641666666666666,12.237499999999999,71.79256741643022,20.23017259220139,1,252.15924627254097,14039.978094194961,104366.34280588236,0.46978175793540033,0.2820743258356978,12,24.939940589351963,0,2,0
2024-01-31,22.9,0.0,16.2,60,103.0,614.5416666666666,26.84166666666667,11.775,85.082797142673,24.628490235358083,2,203.31959618329188,14041.347207009858,105340.99725807509,1.651684237073758,0.14917202857326994,12,19.44582631616765,0,2,0
2024-02-01,23.4,0.0,14.9,60,125.0,763.4583333333334,34.475,12.366666666666667,71.49300960537045,32.35720549938512,3,222.51428445675128,14042.716319824754,104959.90521320426,0.5383638849850534,0.2850699039462955,12,26.605963632431656,0,2,0
2024-02-02,23.9,0.0,13.9,63,119.0,743.0416666666666,34.06666666666667,14.200000000000001,74.78820521278814,26.75881104373839,4,245.6723154036406,14044.08543263965,105045.34527471817,1.9012575536721976,0.2521179478721186,12,24.820806400797128,0,2,0
2024-02-03,24.3,0.0,19.5,63,117.0,401.0416666666667,16.179166666666667,6.629166666666666,80.31843981027151,10.129461797458664,5,155.33222729204314,14045.454545454546,104375.85228372538,0.913810271830432,0.19681560189728486,12,18.72053187237821,0,2,0
2024-02-04,23.3,0.0,18.8,58,89.0,349.7916666666667,12.154166666666667,8.133333333333333,83.57437155263649,7.377285091506241,6,86.6115563357414,14046.82365826944,104517.01575884191,1.8037490401154885,0.16425628447363505,12,13.996512424649815,0,1,0
2024-02-05,23.1,0.0,15.4,54,87.0,357.25,13.516666666666666,9.3125,83.8960143065456,13.988927943663542,0,202.11650855295275,14048.192771084337,104850.51567371291,0.214877437374657,0.16103985693454403,12,17.061865070644906,0,1,0
2024-02-06,23.6,0.0,18.6,56,79.0,376.8333333333333,14.8375,8.391666666666667,80.88346492237257,16.566215363282105,1,137.00550714005354,14049.561883899234,105122.40596848945,1.0788640614181921,0.19116535077627428,12,16.490002970581617,0,1,0
2024-02-07,24.4,0.0,18.6,48,83.0,390.4166666666667,16.416666666666668,9.195833333333333,79.94625010324584,15.772169906152813,2,172.21203404059952,14050.930996714129,103359.35736064508,1.7920828534319986,0.20053749896754158,12,17.63619113576116,0,1,0
2024-02-08,24.8,0.0,17.7,42,74.0,393.0416666666667,16.14166666666667,8.583333333333334,78.67010779680473,13.915705143910106,3,122.61597980376973,14052.300109529026,103670.31877692415,0.6444892391955859,0.21329892203195266,12,16.11864302862049,0,1,0
2024-02-09,24.5,0.0,17.5,51,73.0,352.4166666666667,12.583333333333334,6.0125,79.46344430466655,9.138851711298749,4,135.9142602602271,14053.66922234392,104975.64209451294,2.008688907513334,0.20536555695333447,12,15.360079670499388,0,1,0
2024-02-10,23.4,0.0,19.5,61,83.0,328.9166666666667,10.570833333333333,5.595833333333334,73.64525713468586,6.541425768512398,5,99.38265725930057,14055.038335158817,104175.35597928974,1.6138713594518368,0.2635474286531414,12,16.68528987005711,0,1,0
2024-02-11,23.2,0.0,18.6,61,91.0,327.5,9.6875,5.116666666666666,72.17720446631077,11.755503978974648,6,84.64704958814072,14056.407447973714,103970.82087590765,1.510148253159516,0.27822795533689226,12,18.17310524871578,0,1,0
2024-02-12,22.7,0.0,18.4,54,87.0,333.2083333333333,12.658333333333333,8.333333333333334,75.6365021703562,14.870898197490089,0,214.96347110120183,14057.776560788609,103672.48139040143,0.9485172500904091,0.2436349782964381,12,19.928953500540693,0,1,0
2024-02-13,23.2,0.0,17.3,60,69.0,298.4166666666667,10.799999999999999,5.808333333333334,75.86926150990028,5.0719773065944675,1,130.86708368633597,14059.145673603505,104014.93414648972,1.2578835289146821,0.24130738490099712,12,15.447359816745804,0,1,0
2024-02-14,23.8,0.0,18.2,61,62.0,312.0,8.454166666666667,5.770833333333333,75.0870878026909,13.888266934542052,2,98.29642541030634,14060.5147864184,103584.13846891241,1.5336383223468475,0.249129121973091,12,15.863042207580163,0,1,0
2024-02-15,23.5,0.0,18.4,47,61.0,320.0833333333333,10.104166666666666,7.854166666666667,79.73554978982686,12.666796996015337,3,115.26021434988772,14061.883899233297,105323.75086035309,1.2339090733957372,0.20264450210173135,12,14.554558899451994,0,1,0
2024-02-16,22.9,0.0,20.7,58,69.0,319.875,8.433333333333334,7.4750000000000005,80.37122083428204,14.41253393543738,4,103.40719924907262,14063.253012048193,104259.86631135912,1.7759519774573442,0.19628779165717958,12,14.948657825012447,0,1,0
2024-02-17,24.0,0.0,19.3,45,68.0,293.75,10.075000000000001,7.9750000000000005,76.95362754516738,6.718616754544656,5,79.76086434791469,14064.622124863088,104234.98967983057,1.140872639456703,0.2304637245483262,12,14.276921536589779,0,1,0
2024-02-18,24.8,0.0,20.0,41,64.0,342.5,14.808333333333332,7.029166666666666,82.71012032422104,7.987527533753682,6,57.920505645903205,14065.991237677985,104550.8839016584,0.5854556361808728,0.17289879675778963,12,12.023503145714805,0,1,0
2024-02-19,24.3,0.0,19.0,50,68.0,335.0416666666667,14.612499999999999,5.195833333333334,72.03324354346597,10.404758737364777,0,138.29200765890423,14067.36035049288,104730.89876207031,0.6134410787225133,0.27966756456534025,12,17.47658090074301,0,1,0
2024-02-20,25.3,0.0,18.6,45,104.0,430.125,20.287499999999998,11.337499999999999,74.02536216288112,18.69835328068558,1,222.27244498855694,14068.729463307776,104715.55086907688,0.11392904522305863,0.25974637837118875,12,22.32259324300964,0,2,0
2024-02-21,25.7,0.0,13.1,54,136.0,463.4166666666667,20.458333333333332,13.558333333333332,70.33271071758878,24.295749135447558,2,255.12860762184565,14070.098576122673,104772.2983761159,0.8222985173408138,0.29667289282411213,12,27.167121307477416,0,2,0
2024-02-22,25.8,0.0,9.9,47,139.0,598.8333333333334,27.1375,12.75,65.58385353170776,23.89782007477873,3,247.18771970740133,14071.46768893757,103912.94524212921,1.8974023371484472,0.3441614646829224,12,28.583271345852506,0,2,0
2024-02-23,25.6,0.0,12.6,41,134.0,790.5416666666666,40.15,12.708333333333334,72.9692772566292,26.847372836230562,4,266.07758338778655,14072.836801752464,104072.31522840876,2.005990501210263,0.27030722743370805,12,26.83787441620155,0,2,0
2024-02-24,25.8,0.0,16.1,58,137.0,522.2916666666666,18.7625,11.0875,72.66300996646687,14.425059043668991,5,141.83874890384612,14074.205914567361,104598.64507197087,0.5859221010298,0.27336990033533126,12,22.79163084468721,0,2,0
2024-02-25,25.5,0.0,21.4,58,93.0,304.7916666666667,8.608333333333333,9.975,81.40379897296852,15.305418384824117,6,89.8978955876127,14075.575027382256,103943.31532679246,2.4017055924913784,0.18596201027031478,12,16.182630977585315,0,1,0
2024-02-26,24.0,0.0,22.1,63,79.0,241.29166666666666,7.95,3.2291666666666665,78.57324673821911,3.8413003894145223,0,116.728289028068,14076.944140197153,104197.33715496119,1.3057667043523042,0.21426753261780884,12,14.868786817507804,0,1,0
2024-02-27,24.2,0.0,19.3,63,61.0,259.8333333333333,8.666666666666666,5.620833333333334,72.85325270268318,13.456238997650297,1,110.65746198856274,14078.31325301205,104392.15296654975,2.300748997644406,0.2714674729731682,12,16.645609278613843,0,1,0
2024-02-28,24.8,0.0,18.1,49,61.0,273.7083333333333,9.754166666666666,5.833333333333333,84.36637026533676,8.310179384513805,2,99.04652080201525,14079.682365826944,104578.24423885507,1.7962366764679147,0.15633629734663246,12,12.187546244116348,0,1,0
2024-02-29,24.5,0.0,19.9,40,59.0,301.9166666666667,11.820833333333333,7.666666666666667,81.93413478210141,15.937162884520218,3,117.1936637258052,14081.05147864184,103289.69182987732,1.8338402152537914,0.1806586521789859,12,14.284207272563714,0,1,0
2024-03-01,24.6,0.0,18.9,45,66.0,331.8333333333333,10.658333333333333,5.658333333333334,79.02839081387447,11.947627203511168,4,174.62860198532974,14082.420591456736,104528.78574936945,0.3041046911345707,0.20971609186125528,12,16.19619887607093,0,1,0
2024-03-02,25.1,0.0,18.9,40,79.0,354.9583333333333,13.345833333333333,6.379166666666666,75.14406360460067,10.969846865005957,5,68.76824034393339,14083.789704271632,104047.43150886164,0.6279787045526336,0.24855936395399325,12,16.007622755249358,0,1,0
2024-03-03,25.4,0.0,17.1,46,111.0,343.6666666666667,12.674999999999999,15.254166666666668,70.61224305310608,14.83347755118829,6,62.83963034204861,14085.158817086529,104510.90300658224,0.12115559990673433,0.29387756946893917,12,20.06814132358739,0,2,0
2024-03-04,26.6,0.0,17.4,46,110.0,357.9166666666667,14.191666666666668,7.9125000000000005,73.01117289571579,11.561443034628429,0,195.50226229299867,14086.527929901424,104538.52061069,1.81870633714417,0.2698882710428421,12,21.4409098323395,0,2,0
2024-03-05,26.7,0.0,20.8,47,95.0,325.0416666666667,11.308333333333332,6.108333333333333,79.60499447881675,11.59286674379238,1,185.56395591915518,14087.89704271632,104946.89290843472,0.9266518922284239,0.20395005521183251,12,18.218710786306936,0,1,0
2024-03-06,27.1,0.0,20.0,43,147.0,362.7083333333333,13.625,10.15,80.18834522373844,14.036052821986484,2,291.023186135146,14089.266155531215,104812.54281504828,1.9879660385832323,0.19811654776261567,12,24.15936807887936,0,2,0
2024-03-07,27.3,0.0,15.5,41,134.0,438.7083333333333,21.354166666666668,16.295833333333334,79.47297411308875,18.789399109127217,3,232.2735896953131,14090.635268346112,104801.98243590537,0.913446927848863,0.20527025886911243,12,23.001989426348715,0,2,0
2024-03-08,26.9,0.0,14.8,47,127.0,509.25,24.316666666666666,14.870833333333332,71.69460231285491,20.8131057690471,4,262.6872140234914,14092.004381161008,104843.41237754589,2.0664010055172666,0.28305397687145084,12,25.757329451970417,0,2,0
2024-03-09,27.6,0.0,17.8,42,120.0,423.625,19.445833333333333,12.170833333333334,69.52153026684395,17.608231089157453,5,151.35020821081204,14093.373493975903,104260.14732373327,0.41367580899595124,0.30478469733156044,12,23.21177974753667,0,2,0
2024-03-10,27.5,0.0,22.5,50,95.0,327.9166666666667,10.341666666666667,13.7125,75.81354498764482,8.22296438342223,6,106.30861785289677,14094.7426067908,104123.43098820627,0.5160955762180197,0.2418645501235518,12,17.265553518277823,0,1,0
2024-03-11,27.3,0.0,19.6,44,100.0,322.625,10.75,7.841666666666666,67.92624253774859,12.530754344366096,0,140.89902459363435,14096.111719605695,104536.62759963954,0.9181036950014475,0.32073757462251407,12,21.319720882203026,0,1,0
2024-03-12,27.3,0.0,16.8,46,120.0,386.4166666666667,14.9375,11.841666666666667,75.29267085673912,12.511252992516248,1,226.62121121937076,14097.480832420591,104459.14014712944,1.080369733317456,0.2470732914326088,12,22.221310916243116,0,2,0
2024-03-13,27.9,0.0,16.8,42,139.0,506.5416666666667,22.666666666666668,13.733333333333334,72.45958965480533,16.645419457049435,2,275.3261758788213,14098.849945235488,103931.44716640633,0.936886746023148,0.27540410345194677,12,25.995459539692238,0,2,0
2024-03-14,27.9,0.0,15.8,46,146.0,541.5416666666666,26.02916666666667,11.195833333333333,70.83585399252703,14.879633625334531,3,244.4404779077853,14100.219058050383,104281.27260254214,1.9327528780557277,0.2916414600747297,12,26.08999840419777,0,2,0
2024-03-15,28.6,0.0,19.6,43,142.0,445.875,16.6375,12.2125,66.52118773093282,11.395822506396328,4,332.82339263534595,14101.58817086528,104054.19327810824,0.3326833423041153,0.3347881226906718,12,28.349484909386526,0,2,1
2024-03-16,28.3,0.0,17.8,45,105.0,330.7083333333333,9.895833333333334,10.091666666666667,76.80440042627886,8.264490823996468,5,113.29180239542526,14102.957283680174,103637.65567063306,0.9429208471323713,0.23195599573721137,12,17.814189543624316,0,2,0
2024-03-17,27.4,0.0,19.4,50,110.0,300.4583333333333,9.512500000000001,13.4,72.36919664135236,11.771270460441864,6,98.17414625985434,14104.326396495071,104702.7331089138,2.1093759988371024,0.2763080335864764,12,19.718414501857655,0,2,0
2024-03-18,27.2,0.0,15.6,43,126.0,325.8333333333333,11.5875,13.683333333333332,69.02033265715885,20.804360745913037,0,237.9204419368458,14105.695509309968,104077.98297285322,0.2603129854292128,0.30979667342841155,12,25.992963153476218,0,2,0
2024-03-19,27.3,0.0,20.3,40,111.0,349.5833333333333,12.2125,13.191666666666668,62.960951146873406,13.496944305647721,1,204.62430422396213,14107.064622124863,105067.61809380015,2.361624418411258,0.370390488531266,12,24.99874238626438,0,2,0
2024-03-20,27.3,0.0,18.8,44,127.0,344.5416666666667,12.195833333333333,13.375,73.53994037979746,15.66241698547076,2,210.71853904391168,14108.43373493976,103223.39844321333,2.467160421452831,0.2646005962020255,12,23.39175121475961,0,2,0
2024-03-21,25.8,0.0,19.6,56,89.0,249.0,7.679166666666666,4.1375,82.63900638667897,8.477694159518986,3,151.62690946166933,14109.802847754654,103750.63580525412,0.3125636171801922,0.1736099361332103,12,15.742490397157544,0,1,0
2024-03-22,26.8,0.0,18.8,50,96.0,299.5833333333333,10.116666666666667,5.691666666666666,81.84503685819148,9.83902889198088,4,222.1888111185408,14111.17196056955,104038.22522338376,0.7990540534137687,0.18154963141808522,12,18.086119498710502,0,1,0
2024-03-23,27.2,0.0,18.8,48,99.0,295.125,9.200000000000001,5.133333333333334,73.22161497365491,8.55891961782202,5,112.06209746429724,14112.541073384447,104583.47696721533,0.9937615984848547,0.26778385026345086,12,18.488595399862774,0,1,0
2024-03-24,27.5,0.0,17.2,36,96.0,294.1666666666667,9.279166666666667,8.116666666666667,72.79115175855289,7.009535375868933,6,69.47131397082042,14113.910186199344,104207.4017180645,1.9633392847665425,0.27208848241447114,12,17.323511058230885,0,1,0
2024-03-25,27.6,0.0,20.0,43,104.0,318.1666666666667,9.887500000000001,6.4624999999999995,76.67509702430009,14.378199311504302,0,205.71344419005442,14115.279299014239,104155.78402221634,1.5302243490801613,0.23324902975699913,12,20.548469673236706,0,2,0
2024-03-26,27.5,0.0,19.9,41,116.0,304.7083333333333,9.554166666666667,5.941666666666666,70.20645824324684,14.89992326424699,1,219.58450207953896,14116.648411829134,103429.79636221142,1.6464776811821618,0.2979354175675316,12,23.684741058253774,0,2,0
2024-03-27,26.9,0.0,19.5,41,88.0,293.3333333333333,11.391666666666666,5.8,76.80716759927786,4.782857250965275,2,161.39678372699564,14118.01752464403,103407.8381732363,1.9180235747644143,0.2319283240072214,12,17.063213982401347,0,1,0
2024-03-28,27.7,0.0,16.3,47,93.0,328.75,13.216666666666667,10.754166666666668,78.41432111353876,10.632914227340862,3,170.38912179326618,14119.386637458927,104140.44181535853,0.3831495986488618,0.21585678886461235,12,17.988423235904826,0,1,0
2024-03-29,28.5,0.0,18.8,41,105.0,317.875,10.216666666666667,9.766666666666667,79.65773289553724,11.264318972868983,4,235.91500419237576,14120.755750273824,103290.01710166695,2.0997026965846297,0.20342267104462763,12,19.860628061116692,0,2,0
2024-03-30,28.2,0.0,20.2,37,107.0,345.625,12.758333333333333,12.520833333333334,74.2493836940802,11.902636615269426,5,176.0342706346509,14122.124863088718,103699.011836794,1.7934875300323456,0.25750616305919805,12,20.521265796759376,0,2,0
